LAT,LON,YEAR,DOY,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,T2M_RANGE
-31.75,19.75,2023,95,22.44,1.63,12.04,22.05,4.7,28.43,0,92.17,4.85,5.87,80.34,6.99,6.31,75.49,18.76
-31.75,20.25,2023,95,20.96,-0.17,10.4,21.36,4.24,27.12,0,89.88,5.01,4.92,67.03,7.22,4.36,59.35,18.3
-31.75,20.75,2023,95,20.21,-1.4,9.4,21.16,3.89,25.68,0,88.4,4.8,4.24,78.26,6.88,2.93,72.41,18.14
-31.75,21.25,2023,95,19.83,-0.34,9.74,20.81,4.21,28.38,0,88,4.38,3.48,119.44,6.25,2.27,119.56,18.46
-31.75,21.75,2023,95,19.61,0.62,10.12,20.62,4.55,30.75,0,87.69,4.13,2.82,144.31,5.97,2.59,138.61,18.41
-35.25,16.75,2023,96,19.2,16.32,17.76,20.17,11.51,83.29,0.26,101.08,5.84,3.91,211.56,6.32,4.7,211.28,0.71
-35.25,17.25,2023,96,19.32,16.73,18.03,20.05,11.82,84.88,0.21,101.05,5.73,3.66,205.83,6.22,4.34,205.55,0.7
-35.25,17.75,2023,96,19.42,17.24,18.33,19.93,12.23,87.2,0.17,101.02,5.52,3.79,200.74,6.03,4.39,200.52,0.8
-35.25,18.25,2023,96,19.5,17.81,18.65,19.85,12.67,89.97,0.13,100.99,5.19,4.45,196.14,5.73,5.03,196.03,0.88
-35.25,18.75,2023,96,19.56,18.29,18.93,19.81,13.06,92.34,0.2,100.96,4.7,5.81,191.44,5.25,6.5,191.41,0.93
-35.25,19.25,2023,96,19.71,18.65,19.18,19.86,13.35,93.59,0.23,100.93,4.53,5.51,183.44,5.22,5.68,183.51,1.15
-35.25,19.75,2023,96,19.98,18.71,19.34,20.04,13.41,92.52,0.26,100.89,4.42,5.09,175.64,5.18,5.4,175.68,2.1
-35.25,20.25,2023,96,20.19,18.8,19.49,20.19,13.49,91.86,0.25,100.88,4.33,4.9,167.98,5.1,5.34,167.93,2.22
-35.25,20.75,2023,96,20.28,18.97,19.62,20.21,13.64,92.19,0.2,100.88,4.15,4.95,164.45,4.95,5.28,164.34,1.44
-35.25,21.25,2023,96,20.3,18.96,19.63,20.06,13.64,91.97,0.16,100.88,3.64,4.9,173.12,4.65,5.04,173.06,1.19
-35.25,21.75,2023,96,20.69,18.69,19.69,20.47,13.42,88.49,0.15,100.87,3.56,4.62,177.58,4.6,5.63,177.69,1.61
-34.75,16.75,2023,96,19.32,16.71,18.01,20.05,11.79,84.74,0.34,101.09,6.06,2.71,204.31,6.59,3.25,204.04,0.67
-34.75,17.25,2023,96,19.39,17.17,18.28,19.86,12.16,86.89,0.35,101.05,5.84,2.89,200.23,6.4,3.4,200.01,0.74
-34.75,17.75,2023,96,19.35,17.59,18.47,19.55,12.51,89.54,0.33,101.01,5.36,3.5,197.54,6.01,4.09,197.47,0.85
-34.75,18.25,2023,96,19.29,17.79,18.55,19.26,12.69,91.19,0.29,100.89,4.66,4.24,196.21,5.41,4.98,196.32,1.18
-34.75,18.75,2023,96,19.48,17.49,18.49,19.25,12.54,88.94,0.38,100.53,3.91,4.67,194.94,4.69,5.49,195.12,2.33
-34.75,19.25,2023,96,19.99,16.78,18.39,19.66,12.08,83.91,0.33,100.23,3.93,4.22,186.19,4.87,4.88,186.72,4.84
-34.75,19.75,2023,96,20.63,16.27,18.45,20.24,11.76,79.71,0.32,100.13,3.84,4.51,182.46,4.83,5.47,182.84,7.92
-34.75,20.25,2023,96,21.05,16.3,18.68,20.68,11.82,78.41,0.3,100.26,3.77,4.88,181.85,4.71,5.99,181.62,8.22
-34.75,20.75,2023,96,21.13,16.75,18.94,20.83,12.13,79.6,0.25,100.52,3.7,5.03,188.43,4.57,5.96,187.66,5.92
-34.75,21.25,2023,96,21,16.99,19,20.62,12.21,80.38,0.23,100.61,3.48,5.06,212.28,4.46,5.68,212.06,4.72
-34.75,21.75,2023,96,21.02,16.33,18.68,20.34,11.72,77.42,0.21,100.64,3.19,5.13,208.06,4.33,6.49,207.89,5.24
-34.25,16.75,2023,96,19.44,17.1,18.27,19.99,12.09,86.21,0.32,101.08,6.2,2.23,198.84,6.79,2.63,198.65,0.77
-34.25,17.25,2023,96,19.37,17.49,18.43,19.57,12.41,88.88,0.31,101.04,5.77,2.93,196.24,6.49,3.53,196.13,0.79
-34.25,17.75,2023,96,19.11,17.38,18.24,18.87,12.35,89.89,0.31,100.96,4.84,3.68,197.79,5.77,4.75,197.81,1.45
-34.25,18.25,2023,96,19.08,16.45,17.77,18.42,11.76,86.21,0.34,100.55,3.68,3.96,202.11,4.73,5.35,202.46,3.44
-34.25,18.75,2023,96,20.1,14.58,17.34,19.3,10.68,74.19,0.44,99.33,3.06,3.4,202.41,4.01,4.11,203.69,7.41
-34.25,19.25,2023,96,21.34,12.33,16.83,20.46,9.46,62.69,0.29,97.95,3.28,3.44,202.88,4.36,4.18,204.24,12.33
-34.25,19.75,2023,96,22.35,11.49,16.92,21.55,9.01,57.38,0.22,97.88,3.3,3.93,219.82,4.49,4.79,221.02,15.6
-34.25,20.25,2023,96,22.94,11.25,17.1,22.29,8.94,55.59,0.21,98.2,3.4,4.4,232.59,4.59,5.37,233.2,16.27
-34.25,20.75,2023,96,23.13,11.25,17.19,22.64,9,55.57,0.23,98.5,3.59,4.65,237.95,4.73,5.57,237.92,15.14
-34.25,21.25,2023,96,23.18,11.58,17.38,22.71,9.12,56.47,0.21,98.79,3.67,4.72,250,4.91,5.19,250.34,14.83
-34.25,21.75,2023,96,22.95,11.56,17.26,22.21,9,55.94,0.17,98.96,3.61,5.32,251.1,4.99,6.69,251.24,14.12
-33.75,16.75,2023,96,19.51,17.46,18.49,19.8,12.39,87.87,0.19,101.07,6.18,2.51,195.42,6.9,2.98,195.29,0.82
-33.75,17.25,2023,96,19.1,17.59,18.35,18.93,12.5,90.96,0.17,101.03,5.38,3.51,194.11,6.45,4.51,194.04,0.8
-33.75,17.75,2023,96,18.87,16.55,17.71,18.13,11.82,87.59,0.2,100.88,4.19,3.83,200.58,5.52,5.35,200.68,2.4
-33.75,18.25,2023,96,19.52,14.19,16.85,18.35,10.35,75.25,0.29,100.27,3.03,3.48,209.42,4.33,4.96,210.05,6.56
-33.75,18.75,2023,96,21.84,11.07,16.45,20.78,8.64,56.12,0.35,98.62,2.81,3.7,202.38,3.75,4.02,204.25,13.45
-33.75,19.25,2023,96,22.26,8.12,15.19,21.25,7.39,46.9,0.16,95.22,3.09,3.36,211.12,4.19,3.3,212.4,16.86
-33.75,19.75,2023,96,22.38,7.29,14.83,21.46,7.04,44.03,0.08,94.12,3.38,3.81,242.21,4.72,3.94,247.59,18.57
-33.75,20.25,2023,96,22.84,6.6,14.72,22.09,6.76,41.52,0.07,94.2,3.71,4.62,270.09,5.23,5.02,275.4,19.35
-33.75,20.75,2023,96,23.68,5.64,14.66,23.05,6.36,38.08,0.1,94.72,3.92,5.31,282.01,5.44,5.85,283.22,20.07
-33.75,21.25,2023,96,24.31,5.56,14.94,23.51,6.29,37.16,0.09,95.29,3.62,5.39,277.91,4.91,5.98,280.22,21.67
-33.75,21.75,2023,96,24.01,6.24,15.12,22.98,6.48,38.48,0.06,95.64,3.72,5.58,247.83,5.15,6.64,242.67,20.86
-33.25,16.75,2023,96,19.33,17.69,18.51,19.26,12.56,90.18,0.1,101.06,5.76,3.19,193.26,6.85,3.71,193.12,0.77
-33.25,17.25,2023,96,18.56,17.37,17.97,17.99,12.32,92.81,0.13,101.03,4.65,4.27,190.44,6.11,5.76,190.24,0.84
-33.25,17.75,2023,96,18.71,15.42,17.06,17.7,11.1,84.18,0.24,100.82,3.57,4.24,191.18,5.1,5.87,191.34,3.54
-33.25,18.25,2023,96,20.34,11.98,16.16,19.14,9.12,64.48,0.34,100.11,2.89,3.54,192.76,4.18,4.26,193.61,9.41
-33.25,18.75,2023,96,23.2,8.32,15.76,22.27,7.26,44.78,0.29,98.36,3.09,4.49,184.19,4.17,4.48,185.31,17.01
-33.25,19.25,2023,96,21.81,5.33,13.57,20.94,6.21,39.73,0.09,93.28,3.3,3.9,202.74,4.53,3.78,203.16,17.75
-33.25,19.75,2023,96,21.35,4.8,13.08,20.47,6.02,38.94,0.03,91.88,3.74,4.04,223.07,5.32,3.98,227.44,18.88
-33.25,20.25,2023,96,21.79,3.76,12.78,21.11,5.66,35.71,0.02,91.55,4.42,4.7,263.34,6.46,4.44,267.72,19.21
-33.25,20.75,2023,96,22.89,2.02,12.45,22.43,5.02,29.96,0.02,91.46,4.92,5.41,306.56,7.2,5.15,307.11,19.22
-33.25,21.25,2023,96,24.14,2.14,13.14,23.34,4.94,28.19,0.02,92.55,4.3,5.41,300.56,6.09,6.7,302.28,21.12
-33.25,21.75,2023,96,24.52,3.18,13.85,23.5,5.24,29.79,0.01,93.82,3.72,5.65,260.61,5.2,6.63,254.41,22.6
-32.75,16.75,2023,96,18.94,17.76,18.35,18.61,12.6,92.75,0.1,101.06,5.14,3.71,191.36,6.52,4.27,191.29,0.65
-32.75,17.25,2023,96,18.04,16.98,17.51,17.27,12.03,93.59,0.16,101.03,4.01,4.41,187.85,5.64,6.04,187.62,0.75
-32.75,17.75,2023,96,18.39,14.47,16.43,17.24,10.48,81.57,0.26,100.8,3.2,4.43,181.2,4.72,6.2,181.04,3.75
-32.75,18.25,2023,96,20.3,10.53,15.42,19.1,8.31,59.18,0.34,99.87,3,4.13,174.59,4.22,4.87,174.76,10.06
-32.75,18.75,2023,96,22.77,6.64,14.71,22.26,6.53,41.38,0.24,97.46,3.59,4.93,174.69,4.83,4.78,175.06,17.79
-32.75,19.25,2023,96,21.62,4.13,12.88,21.1,5.68,37.1,0.07,93.14,3.74,4.8,202.54,5.08,5.01,202.54,18.88
-32.75,19.75,2023,96,22.15,3.51,12.83,21.69,5.44,34.46,0.01,92.67,4.2,4.51,207.34,6.09,4.16,207.02,19.55
-32.75,20.25,2023,96,22.36,1.91,12.14,22.15,4.96,30.48,0,91.4,5.07,4.73,229.19,7.63,3.76,228.88,18.98
-32.75,20.75,2023,96,22.1,-0.38,10.86,22.18,4.25,25.86,0,89.1,5.92,5.28,273.96,8.9,4.43,273.85,17.97
-32.75,21.25,2023,96,23.05,-0.01,11.52,22.99,4.3,24.94,0,89.91,5.86,5.18,313.28,8.56,5.95,313.12,19.02
-32.75,21.75,2023,96,24.83,1.31,13.07,24.58,4.6,25.01,0,92.56,5.18,5.97,308.51,7.52,6.94,307.8,20.66
-32.25,16.75,2023,96,18.49,17.69,18.09,17.99,12.55,94.94,0.1,101.06,4.33,4.02,190.14,5.84,5.16,190.14,0.52
-32.25,17.25,2023,96,17.64,16.77,17.21,16.82,11.88,94.69,0.14,101.04,3.38,3.85,190.71,4.99,5.65,190.46,0.55
-32.25,17.75,2023,96,18.06,14.16,16.11,16.8,10.3,81.59,0.21,100.81,2.98,3.95,184.68,4.51,5.74,184.22,2.88
-32.25,18.25,2023,96,19.92,10.15,15.04,18.57,8.14,58.84,0.27,99.83,3.25,4.52,175.62,4.6,5.57,175.26,8.49
-32.25,18.75,2023,96,22.12,6.24,14.18,22.01,6.41,42.06,0.18,97.22,4.03,4.99,178.22,5.45,5.1,178.41,17.18
-32.25,19.25,2023,96,22.68,4.02,13.35,22.59,5.58,35.61,0.05,94.74,4.43,5.45,198.09,6.16,5.19,198.11,19.76
-32.25,19.75,2023,96,23.15,2.56,12.86,23.18,5.1,31.32,0.01,93.23,4.94,5.38,201.64,7.22,5.18,201.4,19.71
-32.25,20.25,2023,96,22.49,0.5,11.5,22.77,4.51,27.83,0,90.63,5.44,5.38,201.24,8.16,5,200.92,18.74
-32.25,20.75,2023,96,21.2,-1.64,9.78,21.71,3.92,25.28,0,87.61,5.83,5.5,214.3,8.72,4.72,214.09,18.1
-32.25,21.25,2023,96,21.3,-1.43,9.94,21.72,3.97,25.28,0,87.51,6.04,5.25,263.25,8.88,4.53,263.09,18.51
-32.25,21.75,2023,96,23.01,-0.61,11.2,23.35,4.14,23.91,0,89.22,6.25,5.73,296.45,9.21,5.68,296.17,18.06
-31.75,16.75,2023,96,18.1,17.56,17.83,17.47,12.43,96.51,0.08,101.06,3.41,3.99,195.47,4.96,5.74,195.61,0.5
-31.75,17.25,2023,96,17.44,16.39,16.91,16.57,11.62,93.89,0.09,101.03,2.82,3.74,207.84,4.37,5.91,207.76,0.86
-31.75,17.75,2023,96,18.26,13.42,15.84,17.06,9.92,78.32,0.15,100.68,2.96,3.92,217.54,4.51,5.6,217.54,3.83
-31.75,18.25,2023,96,20.57,9.22,14.9,19.42,7.77,54.51,0.23,99.66,3.65,4.66,211.14,5.24,5.4,211.52,9.93
-31.75,18.75,2023,96,22.79,5.71,14.25,23.01,6.26,40.06,0.14,97.5,4.4,5.64,170.81,6.13,6.3,171.12,18.02
-31.75,19.25,2023,96,23.25,3.24,13.25,23.43,5.35,33.44,0.04,94.63,5.14,6.21,193.74,7.36,6.41,193.78,20.02
-31.75,19.75,2023,96,22.71,1.4,12.05,23,4.8,30.11,0.01,91.84,5.47,6.09,199.32,8,6.36,199.02,19.6
-31.75,20.25,2023,96,21.96,-0.44,10.76,22.5,4.27,27.35,0,89.53,5.51,5.68,198.36,8.15,5.55,197.96,19.01
-31.75,20.75,2023,96,21.48,-2,9.74,22.23,3.81,24.84,0,88.05,5.45,5.23,199.16,8.09,4.2,198.89,19.06
-31.75,21.25,2023,96,21.35,-2.04,9.65,21.98,3.78,24.69,0,87.64,5.5,4.91,207.53,8.25,3.34,207.31,19.06
-31.75,21.75,2023,96,21.42,-1.63,9.89,22.02,3.93,24.81,0,87.32,5.85,4.91,246.13,8.84,3.66,245.79,17.98
-35.25,16.75,2023,97,17.91,13.16,15.54,19.96,9.45,73.92,3.85,101.43,8.73,5.63,217.21,9.61,6.68,217.14,2.97
-35.25,17.25,2023,97,18.04,13.44,15.74,19.85,9.62,74.66,4.14,101.39,8.45,5.63,220.11,9.3,6.71,220.02,2.8
-35.25,17.75,2023,97,18.12,13.68,15.9,19.73,9.77,75.48,4.33,101.36,8.11,5.51,221.62,8.92,6.56,221.61,2.71
-35.25,18.25,2023,97,18.11,13.9,16.01,19.62,9.9,76.61,4.6,101.34,7.84,5.19,222.36,8.62,6.16,222.47,2.72
-35.25,18.75,2023,97,18.01,14.17,16.09,19.58,10.07,78.41,4.9,101.32,7.82,4.71,224.19,8.59,5.59,224.34,2.83
-35.25,19.25,2023,97,18.02,14.38,16.2,19.68,10.19,79.31,4.7,101.29,8.03,4.53,227.09,8.84,5.37,227.12,2.86
-35.25,19.75,2023,97,18.07,14.59,16.33,19.73,10.35,80.15,4.79,101.25,8.1,4.08,228.51,9.03,4.74,228.47,3.04
-35.25,20.25,2023,97,18.21,14.87,16.54,19.88,10.53,80.82,4.59,101.22,8.35,3.6,228.96,9.32,4.14,228.92,3.07
-35.25,20.75,2023,97,18.41,15.19,16.8,20.04,10.72,81.43,3.89,101.21,8.77,3.22,229.33,9.71,3.73,229.29,2.93
-35.25,21.25,2023,97,18.53,15.46,17,19.87,10.89,82.28,2.86,101.19,9,2.95,230.91,10.02,3.4,230.69,2.88
-35.25,21.75,2023,97,18.95,16.09,17.52,20.29,11.36,83.46,3.02,101.14,9.14,2.99,233.46,10.24,3.32,233.06,2.89
-34.75,16.75,2023,97,18.07,13.52,15.79,19.83,9.67,74.94,3.77,101.44,8.37,4.99,214.44,9.21,5.85,214.34,2.54
-34.75,17.25,2023,97,18.09,13.78,15.93,19.66,9.83,76.04,3.91,101.41,7.99,5.02,218.24,8.79,5.84,218.04,2.4
-34.75,17.75,2023,97,18.05,14,16.03,19.35,9.95,77.34,4.63,101.37,7.44,4.8,221.31,8.22,5.59,221.12,2.23
-34.75,18.25,2023,97,17.88,14.17,16.03,18.96,10.04,79.04,6,101.26,6.87,4.31,223.46,7.65,5.06,223.35,2.12
-34.75,18.75,2023,97,17.48,14.3,15.89,18.64,10.16,81.69,7.12,100.91,6.58,3.71,225.66,7.37,4.4,225.5,2.37
-34.75,19.25,2023,97,17.29,14.22,15.75,18.46,10.14,82.19,6.87,100.61,6.62,3.8,227.63,7.63,4.25,227.5,3.57
-34.75,19.75,2023,97,17.29,14.27,15.78,18.42,10.19,82.5,6.81,100.5,6.68,3.57,227.9,7.91,3.69,227.78,4.66
-34.75,20.25,2023,97,17.67,14.58,16.13,18.95,10.38,82.28,6.23,100.63,7.16,3.31,227.36,8.36,3.27,227.29,4.89
-34.75,20.75,2023,97,18.25,15.08,16.67,19.79,10.68,81.89,4.97,100.87,7.98,3.11,227.16,8.96,3.16,227.14,4.33
-34.75,21.25,2023,97,18.48,15.43,16.95,19.94,10.89,82.44,3.5,100.94,8.49,2.9,228.66,9.49,3.14,228.56,3.87
-34.75,21.75,2023,97,18.66,15.73,17.2,19.51,11.11,83.19,3.14,100.94,8.4,2.92,231.53,9.6,2.84,231.44,3.56
-34.25,16.75,2023,97,18.23,13.94,16.09,19.78,9.92,76.21,3.48,101.44,7.99,4.79,211.29,8.78,5.45,211.16,2.17
-34.25,17.25,2023,97,18.11,14.11,16.11,19.39,10.02,77.61,3.62,101.42,7.47,4.63,215.2,8.26,5.18,215.01,2.12
-34.25,17.75,2023,97,17.71,14.17,15.94,18.51,10.03,79.86,4.57,101.35,6.62,4.1,220.19,7.57,4.53,219.94,1.95
-34.25,18.25,2023,97,17.08,14.08,15.58,17.46,9.98,82.59,6.33,100.95,5.64,3.32,225.41,6.77,3.59,225.04,2.07
-34.25,18.75,2023,97,16.44,13.87,15.15,17.12,9.98,84.84,7.62,99.71,5.04,2.59,229.78,6.02,2.58,229.06,3.53
-34.25,19.25,2023,97,16.01,13.21,14.61,16.83,9.71,83.79,6.89,98.3,4.96,2.95,230.48,6.02,2.62,230.26,5.97
-34.25,19.75,2023,97,16.32,13.01,14.67,17.2,9.59,81.64,6.43,98.21,5.04,3.27,228.24,6.25,2.69,228.42,7.96
-34.25,20.25,2023,97,16.99,13.12,15.06,18.16,9.64,79.28,5.91,98.53,5.53,3.71,226.01,6.72,2.98,226.46,8.71
-34.25,20.75,2023,97,17.68,13.46,15.57,19.29,9.85,77.88,5.18,98.81,6.28,4.16,225.04,7.29,3.38,225.61,8.39
-34.25,21.25,2023,97,18.1,14.06,16.08,19.86,10.19,78.91,4.35,99.09,6.71,4.19,224.81,7.77,3.5,225.44,8.13
-34.25,21.75,2023,97,18.37,14.51,16.44,19.63,10.49,79.73,3.66,99.24,6.78,3.76,226.46,7.97,3.03,227.19,7.18
-33.75,16.75,2023,97,18.31,14.33,16.32,19.62,10.14,77.7,3.23,101.44,7.57,4.87,208.71,8.32,5.47,208.51,1.95
-33.75,17.25,2023,97,17.96,14.38,16.17,18.77,10.16,79.66,3.53,101.42,6.9,4.79,213.63,7.79,5.16,213.47,1.8
-33.75,17.75,2023,97,17.3,14.27,15.78,17.53,10.08,82.48,4.23,101.29,5.91,4.52,220.66,7.11,4.68,220.34,1.81
-33.75,18.25,2023,97,16.59,13.99,15.29,16.6,9.93,84.72,5.21,100.67,4.78,4.01,228.56,6.21,4.03,227.84,2.64
-33.75,18.75,2023,97,16.43,13.58,15,17.17,9.86,83.72,5.71,98.98,3.96,2.89,235.78,4.98,2.64,234.56,5.43
-33.75,19.25,2023,97,15.52,12.03,13.77,16.64,9.25,80.99,4.61,95.47,3.97,2.72,237.56,4.75,1.78,237.39,8
-33.75,19.75,2023,97,15.54,11.15,13.35,16.8,8.82,77.24,3.98,94.31,4.13,2.92,235.06,5,2.09,235.49,9.92
-33.75,20.25,2023,97,16.14,10.67,13.41,17.59,8.56,72.95,3.82,94.37,4.59,3.29,232.06,5.58,2.67,232.85,11.12
-33.75,20.75,2023,97,16.97,10.55,13.76,18.64,8.5,69.44,3.87,94.88,5.1,3.89,229.38,6.13,3.27,230.39,11.78
-33.75,21.25,2023,97,17.64,10.97,14.3,19.28,8.67,68.81,3.55,95.46,5,5.08,224.88,6.03,4.36,225.97,12.29
-33.75,21.75,2023,97,18.08,11.41,14.75,19.3,8.94,68.96,3.1,95.78,4.95,5.06,224.48,5.94,4.63,225.59,11.44
-33.25,16.75,2023,97,18.22,14.63,16.42,19.07,10.31,79.59,3,101.44,7.04,5.24,207.24,7.81,5.87,207.01,1.76
-33.25,17.25,2023,97,17.61,14.55,16.08,17.85,10.26,82.37,3.28,101.43,6.22,5.68,214.81,7.27,6.07,214.6,1.44
-33.25,17.75,2023,97,17.04,14.34,15.69,16.99,10.13,84.24,3.57,101.23,5.32,5.61,223.5,6.65,6.04,223.02,2.03
-33.25,18.25,2023,97,16.83,13.99,15.41,17.13,9.95,83.75,3.72,100.5,4.45,4.91,231.66,5.78,5.54,230.75,4
-33.25,18.75,2023,97,17.18,13.49,15.33,18.5,9.83,80.12,3.45,98.71,3.66,3.53,239.56,4.5,3.74,238.62,7.12
-33.25,19.25,2023,97,15.6,11.13,13.37,17.18,8.92,77.15,2.46,93.42,3.81,2.82,244.56,4.52,1.74,244.35,8.75
-33.25,19.75,2023,97,15.47,9.88,12.68,17.02,8.33,72.79,2.03,91.92,3.85,2.63,245.48,4.78,2.07,245.5,10.63
-33.25,20.25,2023,97,15.9,8.91,12.41,17.51,7.86,67.45,1.95,91.56,4.51,3.03,244.31,5.65,3.14,244.68,11.89
-33.25,20.75,2023,97,16.63,8.08,12.35,18.4,7.46,61.79,1.96,91.46,5.42,3.66,240.54,6.64,4.13,241.34,12.53
-33.25,21.25,2023,97,18.02,7.94,12.98,19.64,7.29,56.69,1.76,92.56,5.15,3.74,231.06,6.36,5.06,231.81,13.5
-33.25,21.75,2023,97,18.93,8.34,13.64,20.14,7.42,54.81,1.69,93.83,4.64,5.5,218.89,5.7,6.34,220.16,13.59
-32.75,16.75,2023,97,18.05,14.83,16.45,18.42,10.44,81.5,2.1,101.44,6.4,6.25,207.39,7.23,6.94,207.14,1.58
-32.75,17.25,2023,97,17.3,14.71,16.01,17.13,10.35,84.85,2.17,101.43,5.53,7.08,218.25,6.68,7.84,217.99,1.11
-32.75,17.75,2023,97,16.84,14.41,15.63,16.66,10.16,85.72,2.22,101.2,4.78,6.83,227.28,6.13,7.9,226.71,2
-32.75,18.25,2023,97,16.94,13.87,15.41,17.47,9.91,82.83,2.18,100.24,4.22,5.48,233.06,5.45,6.75,232.07,4.71
-32.75,18.75,2023,97,17.46,13.03,15.24,19.24,9.64,77.41,1.97,97.74,3.74,3.72,240.28,4.46,4.14,239.47,8.47
-32.75,19.25,2023,97,16.26,10.9,13.58,18.09,8.84,74.28,1.3,93.23,4,2.96,249.76,4.82,2.24,249.42,9.25
-32.75,19.75,2023,97,16.73,9.75,13.24,18.44,8.23,67.99,1.01,92.7,3.75,2.59,256.83,4.92,2.17,256.67,11.39
-32.75,20.25,2023,97,16.66,8.17,12.41,18.39,7.54,62.04,0.82,91.38,4.32,3.42,257.63,5.75,3.43,257.87,12.43
-32.75,20.75,2023,97,16.24,6.22,11.23,18.1,6.79,56.75,0.66,89,5.58,4.64,251.74,7.07,4.98,252.5,12.45
-32.75,21.25,2023,97,18.03,5.38,11.71,19.83,6.38,49.25,0.68,89.8,5.86,3.8,242.22,7.46,5.26,242.88,14.06
-32.75,21.75,2023,97,20.09,5.76,12.93,21.66,6.4,45.05,0.69,92.48,5.24,4.24,227.84,6.81,6.22,229.25,15.19
-32.25,16.75,2023,97,17.83,15.03,16.43,17.84,10.57,83.69,0.81,101.45,5.63,7.65,208.92,6.6,8.49,208.81,1.3
-32.25,17.25,2023,97,17.08,14.89,15.98,16.7,10.45,86.98,0.78,101.43,4.88,8.26,220.28,6.08,9.42,219.77,0.86
-32.25,17.75,2023,97,16.69,14.56,15.62,16.44,10.25,87.38,0.89,101.2,4.41,7.75,227.2,5.73,9.14,226.39,1.68
-32.25,18.25,2023,97,16.95,13.88,15.41,17.49,9.94,83.19,1.06,100.18,4.17,6.04,231.1,5.35,7.39,230.15,4.38
-32.25,18.75,2023,97,17.76,12.62,15.19,19.65,9.43,74.84,1.05,97.45,3.88,3.47,242.88,4.63,4.29,241.5,8.79
-32.25,19.25,2023,97,17.51,11.19,14.35,19.45,8.87,70.84,0.75,94.87,3.93,3.03,257.45,4.95,3.11,257.3,9.71
-32.25,19.75,2023,97,17.41,9.55,13.48,19.36,8.11,64.93,0.5,93.28,3.67,2.9,266.02,4.98,2.3,266.26,11.68
-32.25,20.25,2023,97,16.65,7.19,11.92,18.61,7.14,58.68,0.28,90.58,3.95,3.6,263.6,5.46,2.59,263.98,13
-32.25,20.75,2023,97,15.89,4.55,10.22,17.85,6.18,52.4,0.16,87.44,4.84,4.62,254.14,6.46,3.61,254.67,13.53
-32.25,21.25,2023,97,17.28,3.05,10.16,19.1,5.62,45.12,0.24,87.3,5.6,4.44,250.59,7.39,3.79,251.09,14.73
-32.25,21.75,2023,97,19.37,2.67,11.02,21.03,5.44,39.83,0.19,89.02,5.55,3.94,250.97,7.44,4.69,251.64,16.03
-31.75,16.75,2023,97,17.59,15.25,16.42,17.37,10.69,86.09,0.24,101.45,4.98,8.6,206.06,6.05,9.65,206.04,0.88
-31.75,17.25,2023,97,16.92,15.07,15.99,16.52,10.57,88.82,0.2,101.41,4.41,8.49,212.74,5.62,9.79,212.34,0.75
-31.75,17.75,2023,97,16.75,14.58,15.66,16.71,10.3,87.51,0.38,101.06,4.2,7.38,218.52,5.46,8.75,217.84,2.16
-31.75,18.25,2023,97,17.28,13.67,15.48,18.18,9.86,81.16,0.69,99.99,4.2,5.45,226.64,5.34,6.72,225.84,5.33
-31.75,18.75,2023,97,18.22,12.33,15.28,20.28,9.25,72.19,0.72,97.74,3.98,3.18,243.97,4.73,4.36,242.69,9.23
-31.75,19.25,2023,97,17.56,10.75,14.15,19.69,8.64,69.14,0.52,94.76,3.86,3.11,259.27,4.91,3.6,259.19,10.23
-31.75,19.75,2023,97,16.72,8.59,12.66,18.87,7.73,64.27,0.3,91.84,3.78,3.48,262.55,5.09,2.72,262.84,12.27
-31.75,20.25,2023,97,16.37,6.09,11.23,18.52,6.71,56.66,0.13,89.41,3.93,4.01,257.27,5.46,2.66,257.66,14.25
-31.75,20.75,2023,97,16.74,3.64,10.19,18.8,5.77,47.68,0.03,87.85,4.35,4.41,250.65,6.06,3.22,251.09,15.46
-31.75,21.25,2023,97,17.65,1.87,9.76,19.37,5.16,41,0.04,87.39,4.93,4.43,253.62,6.86,3.03,254.06,15.59
-31.75,21.75,2023,97,18.46,0.68,9.57,19.91,4.82,36.5,0.02,87.04,5.36,5.22,259.42,7.45,4.34,259.89,16.04
-35.25,16.75,2023,98,17.61,10.93,14.27,19.92,8,64.82,0.13,101.88,5.64,1.66,211.68,6.03,1.77,211.54,1.38
-35.25,17.25,2023,98,17.6,10.85,14.23,19.8,7.95,64.49,0.12,101.86,5.43,2,212.11,5.79,2.14,211.92,1.4
-35.25,17.75,2023,98,17.55,10.75,14.15,19.63,7.91,64.3,0.15,101.84,5.05,2.66,210.36,5.38,2.84,210.27,1.36
-35.25,18.25,2023,98,17.4,10.59,14,19.46,7.84,64.2,0.22,101.82,4.54,3.63,206.39,4.84,3.87,206.58,1.21
-35.25,18.75,2023,98,17.14,10.35,13.74,19.35,7.72,64.25,0.32,101.82,4.05,4.86,202.56,4.32,5.18,203.12,1.06
-35.25,19.25,2023,98,16.87,10.23,13.55,19.35,7.65,64.88,0.29,101.81,3.95,5.93,206.44,4.22,6.35,206.7,0.99
-35.25,19.75,2023,98,16.74,10.3,13.52,19.32,7.68,65.74,0.27,101.78,4.15,5.77,209.62,4.5,6.39,209.51,1.19
